location,address,latitude,longitude
"Portland, ME, USA","Portland, Cumberland County, Maine, United States",43.6610277,-70.2548596
"Morris Plains, NJ, USA","Morris Plains, Morris County, New Jersey, United States",40.8364845,-74.47818854051508
"Columbus, IN, USA","Columbus, Bartholomew County, Indiana, United States",39.2014405,-85.9213796
"Burlingame, CA, USA ","Burlingame, San Mateo County, CAL Fire Northern Region, California, United States",37.5780965,-122.3473099
"Wichita, KS, USA","Wichita, Sedgwick County, Kansas, United States",37.6922361,-97.3375448
"Emeryville, CA, USA","Emeryville, Alameda County, CAL Fire Northern Region, California, 94608, United States",37.8314089,-122.2865266
"Headland, AL, USA","Headland, Henry County, Alabama, 36345, United States",31.351284,-85.3421559
"Atlanta, GA, USA ","Atlanta, Fulton County, Georgia, United States",33.7489924,-84.3902644
"Seattle, WA, United States","Seattle, King County, Washington, United States",47.6038321,-122.330062
"Reston, VA, United States","Reston, Fairfax County, Virginia, United States",38.955696,-77.34188283719988
"Springdale, SC, USA","Springdale, Lancaster County, South Carolina, 29721, United States",34.6885865,-80.78273872379778
"Montgomery, AL, USA","Montgomery, Montgomery County, Alabama, United States",32.3669656,-86.3006485
"North Wales, PA, USA ","North Wales, Montgomery County, Pennsylvania, United States",40.2109404,-75.2782317
"Indianapolis, IN, USA","Indianapolis, Marion County, Indiana, United States",39.7683331,-86.1583502
"Texas, USA ","Texas, United States",31.2638905,-98.5456116
"Madison, WI, USA","Madison, Dane County, Wisconsin, United States",43.074761,-89.3837613
"Provo, UT, USA","Provo, Utah County, Utah, United States",40.2337289,-111.6587085
"Pennsylvania, USA","Pennsylvania, United States",40.9699889,-77.7278831
"Woodbury, MN, USA","Woodbury, Washington County, Minnesota, United States",44.919896,-92.9339449
"St Paul, MN, USA","Saint Paul, Ramsey County, Minnesota, United States",44.9497487,-93.0931028
"Blacksburg, VA, USA","Blacksburg, Montgomery County, Virginia, United States",37.2296566,-80.4136767
"Fargo, ND, USA","Fargo, Cass County, North Dakota, United States",46.877229,-96.789821
"Ann Arbor, MI, USA","Ann Arbor, Washtenaw County, Michigan, United States",42.2681569,-83.7312291
"Boulder, CO, USA ","Boulder, Boulder County, Colorado, United States",40.0154155,-105.270241
"Ames, IA, USA","Ames, Story County, Iowa, United States",42.0267567,-93.6170448
"Chapel Hill, NC, USA","Chapel Hill, Orange County, North Carolina, United States",35.9131542,-79.05578
"Marietta, GA, USA","Marietta, Cobb County, Georgia, United States",33.9528472,-84.5496148
"Carrollton, TX, United States","Carrollton, Dallas County, Texas, United States",32.9537349,-96.8902816
"New Albany, OH, USA","New Albany, Plain Township, Franklin County, Ohio, 43054, United States",40.0811745,-82.8087864
"Frisco, TX, USA","Frisco, Collin County, Texas, United States",33.1506744,-96.8236116
"Titusville, PA, USA","Titusville, Crawford County, Pennsylvania, United States",41.624468,-79.669652
